PANEL,KODE,JENIS_LAMPU,TIANG,KONDISI_TIANG,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
518041103777,DS. KRNGDY 1B18,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.113795,112.073692
518041103777,DS. KRNGDY 1B19,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.113763,112.073693
518041103785,DS. KRNGDY 2A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116058,112.076522
518041103785,DS. KRNGDY 2A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116172,112.076824
518041103785,DS. KRNGDY 2A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116310,112.077122
518041103785,DS. KRNGDY 2A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116414,112.077369
518041103785,DS. KRNGDY 2A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116480,112.077578
518041103785,DS. KRNGDY 2A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116547,112.077773
518041103785,DS. KRNGDY 2A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116629,112.078080
518041103785,DS. KRNGDY 2A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116677,112.078346
518041103785,DS. KRNGDY 2A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116731,112.078630
518041103785,DS. KRNGDY 2A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116812,112.078946
518041103785,DS. KRNGDY 2A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116908,112.079221
518041103785,DS. KRNGDY 2A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.116986,112.079464
518041103785,DS. KRNGDY 2B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115970,112.076303
518041103785,DS. KRNGDY 2B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115867,112.076040
518041103785,DS. KRNGDY 2B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115765,112.075809
518041103785,DS. KRNGDY 2B4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115635,112.075538
518041103785,DS. KRNGDY 2B5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115467,112.075323
518041103785,DS. KRNGDY 2B6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115301,112.075121
518041103785,DS. KRNGDY 2B7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115215,112.074930
518041103785,DS. KRNGDY 2B8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115105,112.074740
518041103785,DS. KRNGDY 2B9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114987,112.074524
518041103785,DS. KRNGDY 2B10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114817,112.074253
518041103785,DS. KRNGDY 2B11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114665,112.074080
518041103785,DS. KRNGDY 2B12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114488,112.073868
518041103785,DS. KRNGDY 2B13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114290,112.073683
518041103785,DS. KRNGDY 2B14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.114216,112.073506
518041103785,DS. KRNGDY 2B15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.115136,112.074509
DS. KARANGDAYU 3,DS. KRNGDY 3A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.121092,112.083324
DS. KARANGDAYU 3,DS. KRNGDY 3A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.120731,112.083373
DS. KARANGDAYU 3,DS. KRNGDY 3A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.120422,112.083401
DS. KARANGDAYU 3,DS. KRNGDY 3A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.120223,112.083435
DS. KARANGDAYU 3,DS. KRNGDY 3A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.120004,112.083464
DS. KARANGDAYU 3,DS. KRNGDY 3A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.119709,112.083503
DS. KARANGDAYU 3,DS. KRNGDY 3A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.119503,112.083542
DS. KARANGDAYU 3,DS. KRNGDY 3A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.119182,112.083599
DS. KARANGDAYU 3,DS. KRNGDY 3A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.118879,112.083658
DS. KARANGDAYU 3,DS. KRNGDY 3A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.118623,112.083699
DS. KARANGDAYU 3,DS. KRNGDY 3A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.118379,112.083743
DS. KARANGDAYU 3,DS. KRNGDY 3A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.118190,112.083710
DS. KARANGDAYU 3,DS. KRNGDY 3A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.118117,112.083569
DS. KARANGDAYU 3,DS. KRNGDY 3A14,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117995,112.083359
DS. KARANGDAYU 3,DS. KRNGDY 3A15,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117788,112.083206
DS. KARANGDAYU 3,DS. KRNGDY 3A16,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117567,112.082866
DS. KARANGDAYU 3,DS. KRNGDY 3A17,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117529,112.082586
DS. KARANGDAYU 3,DS. KRNGDY 3A18,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117499,112.082355
DS. KARANGDAYU 3,DS. KRNGDY 3A19,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117452,112.082065
DS. KARANGDAYU 3,DS. KRNGDY 3A20,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117397,112.081759
DS. KARANGDAYU 3,DS. KRNGDY 3A21,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117350,112.081472
DS. KARANGDAYU 3,DS. KRNGDY 3A22,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117285,112.081116
DS. KARANGDAYU 3,DS. KRNGDY 3A23,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117249,112.080789
DS. KARANGDAYU 3,DS. KRNGDY 3A24,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117198,112.080424
DS. KARANGDAYU 3,DS. KRNGDY 3A25,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117142,112.080162
DS. KARANGDAYU 3,DS. KRNGDY 3A26,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.117103,112.079904
DS. KARANGDAYU 3,DS. KRNGDY 3B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Karangdayu,Baureno,Bojonegoro,-7.119679,112.083315
DS. KAUMAN 2,DS. KMN 2A1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121172,112.102407
DS. KAUMAN 2,DS. KMN 2A2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121331,112.102398
DS. KAUMAN 2,DS. KMN 2A3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121593,112.102403
DS. KAUMAN 2,DS. KMN 2A4,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121915,112.102409
DS. KAUMAN 2,DS. KMN 2A5,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121190,112.102559
DS. KAUMAN 2,DS. KMN 2A6,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121184,112.102909
DS. KAUMAN 2,DS. KMN 2A7,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121247,112.103234
DS. KAUMAN 2,DS. KMN 2A8,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121318,112.103490
DS. KAUMAN 2,DS. KMN 2A9,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121383,112.103888
DS. KAUMAN 2,DS. KMN 2A10,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121446,112.104222
DS. KAUMAN 2,DS. KMN 2A11,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121466,112.104488
DS. KAUMAN 2,DS. KMN 2A12,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121477,112.104826
DS. KAUMAN 2,DS. KMN 2A13,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.121500,112.105214
DS. KAUMAN 2,DS. KMN 2B1,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.120974,112.102402
DS. KAUMAN 2,DS. KMN 2B2,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.120614,112.102407
DS. KAUMAN 2,DS. KMN 2B3,LED,STAINLESS STEEL 5M,KONDISI TIANG PJU BAIK,Kauman,Baureno,Bojonegoro,-7.120366,112.102396
